speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
brncre,Brown Creeper,Certhia americana,L124256,Skokie Lagoons Forest Preserve--Willow Rd.,2025-06-19 09:28,1.0,42.1022139,-87.7636799,True,False,False,S252042634,
prowar,Prothonotary Warbler,Protonotaria citrea,L124256,Skokie Lagoons Forest Preserve--Willow Rd.,2025-06-19 09:28,3.0,42.1022139,-87.7636799,True,False,False,S252042634,
carwre,Carolina Wren,Thryothorus ludovicianus,L3576390,Rubio Woods Forest Preserve,2025-06-19 08:59,1.0,41.6410758,-87.767463,True,False,False,S252007134,
eucdov,Eurasian Collared-Dove,Streptopelia decaocto,L1168234,"Riis Park, Chicago",2025-06-19 08:57,1.0,41.925526,-87.782135,True,False,False,S252193570,N
y00475,American Coot,Fulica americana,L152656,Lake Calumet area--Indian Ridge Marshes north & south of 122nd,2025-06-19 08:13,1.0,41.677,-87.5613,True,False,False,S252034417,
pibgre,Pied-billed Grebe,Podilymbus podiceps,L152656,Lake Calumet area--Indian Ridge Marshes north & south of 122nd,2025-06-19 08:13,1.0,41.677,-87.5613,True,False,False,S252034417,
merlin,Merlin,Falco columbarius,L552730,"River Park, Chicago",2025-06-19 05:18,1.0,41.9739848,-87.7039111,True,False,False,S252185329,
comnig,Common Nighthawk,Chordeiles minor,L47265069,"Memorial Park, Blue Island US-IL 41.66101, -87.68784",2025-06-20 23:18,2.0,41.661011,-87.687842,True,False,True,S252554852,
easowl1,Eastern Screech-Owl,Megascops asio,L11514060,"Ewing Avenue and Greenwood Street, Evanston IL",2025-06-20 21:47,1.0,42.0427487,-87.7124316,True,False,True,S252544400,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,L382827,"Lincoln Park, Chicago--North Ave. Beach",2025-06-20 21:11,2.0,41.913216,-87.6212025,True,False,False,S252546535,
amerob,American Robin,Turdus migratorius,L49489609,"Perfection Global, 2550 Arthur Ave., Elk Grove Village, IL (41.9965478, -87.940212)",2025-06-20 21:11,2.0,41.9965478,-87.940212,True,False,True,S258608158,
amecro,American Crow,Corvus brachyrhynchos,L25291348,Norwood Park Elementary School,2025-06-20 21:00,1.0,41.98924,-87.80266,True,False,True,S253161041,
perfal,Peregrine Falcon,Falco peregrinus,L11890344,"Seneca Park, Chicago",2025-06-20 20:58,1.0,41.8971977,-87.6221327,True,False,False,S252538665,
moudov,Mourning Dove,Zenaida macroura,L33617771,"54 N. Lively Blvd, Elk Grove; older bldgs near Lou Malnati's, 42.02795, -87.96938",2025-06-20 20:43,1.0,42.02795,-87.96938,True,False,True,S258603016,
ribgul,Ring-billed Gull,Larus delawarensis,L2598668,Burnham Park South--47th to 56th Streets,2025-06-20 20:42,14.0,41.8035663,-87.5802612,True,False,False,S252694484,
caster1,Caspian Tern,Hydroprogne caspia,L2598668,Burnham Park South--47th to 56th Streets,2025-06-20 20:42,3.0,41.8035663,-87.5802612,True,False,False,S252694484,
easkin,Eastern Kingbird,Tyrannus tyrannus,L2598668,Burnham Park South--47th to 56th Streets,2025-06-20 20:42,1.0,41.8035663,-87.5802612,True,False,False,S252694484,
treswa,Tree Swallow,Tachycineta bicolor,L2598668,Burnham Park South--47th to 56th Streets,2025-06-20 20:42,1.0,41.8035663,-87.5802612,True,False,False,S252694484,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L2598668,Burnham Park South--47th to 56th Streets,2025-06-20 20:42,1.0,41.8035663,-87.5802612,True,False,False,S252694484,
chiswi,Chimney Swift,Chaetura pelagica,L43023024,"Backyard Fire Pit IL (41.8970,-87.8143)",2025-06-20 20:38,2.0,41.896983,-87.81432,True,False,True,S252537158,
norcar,Northern Cardinal,Cardinalis cardinalis,L43023024,"Backyard Fire Pit IL (41.8970,-87.8143)",2025-06-20 20:38,1.0,41.896983,-87.81432,True,False,True,S252537158,
blujay,Blue Jay,Cyanocitta cristata,L47704120,Parking Lot,2025-06-20 20:30,1.0,42.012776,-87.791224,True,False,True,S253160154,
comgra,Common Grackle,Quiscalus quiscula,L25325860,"Parking lot on Wolf across from Sysco near tracks, Des Plaines (42.0435256, -87.9122818)",2025-06-20 20:27,3.0,42.0435256,-87.9122818,True,False,True,S258600945,
easpho,Eastern Phoebe,Sayornis phoebe,L47704615,Quantum Group,2025-06-20 20:20,1.0,42.025975,-87.792045,True,False,True,S253159430,
cangoo,Canada Goose,Branta canadensis,L386084,Lake Katherine Nature Center and Botanic Gardens,2025-06-20 20:19,15.0,41.6775894,-87.8023642,True,False,False,S252533477,
mutswa,Mute Swan,Cygnus olor,L386084,Lake Katherine Nature Center and Botanic Gardens,2025-06-20 20:19,3.0,41.6775894,-87.8023642,True,False,False,S252533477,N
mallar3,Mallard,Anas platyrhynchos,L386084,Lake Katherine Nature Center and Botanic Gardens,2025-06-20 20:19,7.0,41.6775894,-87.8023642,True,False,False,S252533477,
grbher3,Great Blue Heron,Ardea herodias,L386084,Lake Katherine Nature Center and Botanic Gardens,2025-06-20 20:19,1.0,41.6775894,-87.8023642,True,False,False,S252533477,
barswa,Barn Swallow,Hirundo rustica,L386084,Lake Katherine Nature Center and Botanic Gardens,2025-06-20 20:19,4.0,41.6775894,-87.8023642,True,False,False,S252533477,
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,L25324322,"Oakton College, Lot A parking lot, Golf and River, Des Plaines (42.0637061, -87.881671)",2025-06-20 20:08,1.0,42.0637061,-87.881671,True,False,True,S258599219,
sonspa,Song Sparrow,Melospiza melodia,L25324322,"Oakton College, Lot A parking lot, Golf and River, Des Plaines (42.0637061, -87.881671)",2025-06-20 20:08,1.0,42.0637061,-87.881671,True,False,True,S258599219,
wooduc,Wood Duck,Aix sponsa,L1956491,Regent Park Lake,2025-06-20 20:05,4.0,42.0817256,-87.9478526,True,False,True,S252535590,
killde,Killdeer,Charadrius vociferus,L1956491,Regent Park Lake,2025-06-20 20:05,1.0,42.0817256,-87.9478526,True,False,True,S252535590,
balori,Baltimore Oriole,Icterus galbula,L1956491,Regent Park Lake,2025-06-20 20:05,1.0,42.0817256,-87.9478526,True,False,True,S252535590,
rthhum,Ruby-throated Hummingbird,Archilochus colubris,L140217,RF backyard -E of GAR Wds,2025-06-20 19:45,1.0,41.8857208,-87.824707,True,False,True,S260610345,
houwre,Northern House Wren,Troglodytes aedon,L140217,RF backyard -E of GAR Wds,2025-06-20 19:45,1.0,41.8857208,-87.824707,True,False,True,S260610345,
grycat,Gray Catbird,Dumetella carolinensis,L140217,RF backyard -E of GAR Wds,2025-06-20 19:45,1.0,41.8857208,-87.824707,True,False,True,S260610345,
rocpig,Rock Pigeon,Columba livia,L454170,"Grant Park, Chicago",2025-06-20 18:49,6.0,41.8765232,-87.6189333,True,False,False,S252658098,N
amhgul1,American Herring Gull,Larus smithsonianus,L454170,"Grant Park, Chicago",2025-06-20 18:49,5.0,41.8765232,-87.6189333,True,False,False,S252658098,
doccor,Double-crested Cormorant,Nannopterum auritum,L454170,"Grant Park, Chicago",2025-06-20 18:49,1.0,41.8765232,-87.6189333,True,False,False,S252658098,
cedwax,Cedar Waxwing,Bombycilla cedrorum,L45266324,Polk Bros Park,2025-06-20 18:46,6.0,41.890047,-87.610535,True,False,False,S260361868,
rethaw,Red-tailed Hawk,Buteo jamaicensis,L3921197,West Ridge Nature Park,2025-06-20 18:43,1.0,41.9889067,-87.6886654,True,False,False,S252553028,
norfli,Northern Flicker,Colaptes auratus,L3921197,West Ridge Nature Park,2025-06-20 18:43,3.0,41.9889067,-87.6886654,True,False,False,S252553028,
warvir,Warbling Vireo,Vireo gilvus,L3921197,West Ridge Nature Park,2025-06-20 18:43,2.0,41.9889067,-87.6886654,True,False,False,S252553028,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L3921197,West Ridge Nature Park,2025-06-20 18:43,2.0,41.9889067,-87.6886654,True,False,False,S252553028,
amegfi,American Goldfinch,Spinus tristis,L3921197,West Ridge Nature Park,2025-06-20 18:43,2.0,41.9889067,-87.6886654,True,False,False,S252553028,
indbun,Indigo Bunting,Passerina cyanea,L3921197,West Ridge Nature Park,2025-06-20 18:43,1.0,41.9889067,-87.6886654,True,False,False,S252553028,
osprey,Osprey,Pandion haliaetus,L7216123,Isaak Walton Park,2025-06-20 18:41,1.0,42.1007061,-87.9339802,True,False,False,S252533943,
rebwoo,Red-bellied Woodpecker,Melanerpes carolinus,L7216123,Isaak Walton Park,2025-06-20 18:41,3.0,42.1007061,-87.9339802,True,False,False,S252533943,
dowwoo,Downy Woodpecker,Dryobates pubescens,L7216123,Isaak Walton Park,2025-06-20 18:41,4.0,42.1007061,-87.9339802,True,False,False,S252533943,
haiwoo,Hairy Woodpecker,Dryobates villosus,L7216123,Isaak Walton Park,2025-06-20 18:41,1.0,42.1007061,-87.9339802,True,False,False,S252533943,
eawpew,Eastern Wood-Pewee,Contopus virens,L7216123,Isaak Walton Park,2025-06-20 18:41,2.0,42.1007061,-87.9339802,True,False,False,S252533943,
reevir1,Red-eyed Vireo,Vireo olivaceus,L7216123,Isaak Walton Park,2025-06-20 18:41,1.0,42.1007061,-87.9339802,True,False,False,S252533943,
bkcchi,Black-capped Chickadee,Poecile atricapillus,L7216123,Isaak Walton Park,2025-06-20 18:41,2.0,42.1007061,-87.9339802,True,False,False,S252533943,
eursta,European Starling,Sturnus vulgaris,L7216123,Isaak Walton Park,2025-06-20 18:41,2.0,42.1007061,-87.9339802,True,False,False,S252533943,N
houfin,House Finch,Haemorhous mexicanus,L7216123,Isaak Walton Park,2025-06-20 18:41,8.0,42.1007061,-87.9339802,True,False,False,S252533943,N
bnhcow,Brown-headed Cowbird,Molothrus ater,L7216123,Isaak Walton Park,2025-06-20 18:41,2.0,42.1007061,-87.9339802,True,False,False,S252533943,
turvul,Turkey Vulture,Cathartes aura,L658938,"Pioneer Woods, Palos area",2025-06-20 18:35,1.0,41.6967569,-87.8656912,True,False,False,S252520726,
rehwoo,Red-headed Woodpecker,Melanerpes erythrocephalus,L658938,"Pioneer Woods, Palos area",2025-06-20 18:35,1.0,41.6967569,-87.8656912,True,False,False,S252520726,
fiespa,Field Sparrow,Spizella pusilla,L658938,"Pioneer Woods, Palos area",2025-06-20 18:35,1.0,41.6967569,-87.8656912,True,False,False,S252520726,
eastow,Eastern Towhee,Pipilo erythrophthalmus,L658938,"Pioneer Woods, Palos area",2025-06-20 18:35,1.0,41.6967569,-87.8656912,True,False,False,S252520726,
belkin1,Belted Kingfisher,Megaceryle alcyon,L38527359,4724 Virginia,2025-06-20 18:01,2.0,41.9669497,-87.6991656,True,False,True,S252501219,
grcfly,Great Crested Flycatcher,Myiarchus crinitus,L11400842,Algonquin Woods DP,2025-06-20 18:00,1.0,42.020159,-87.8709698,True,False,True,S252549047,
whbnut,White-breasted Nuthatch,Sitta carolinensis,L11400842,Algonquin Woods DP,2025-06-20 18:00,1.0,42.020159,-87.8709698,True,False,True,S252549047,
woothr,Wood Thrush,Hylocichla mustelina,L11400842,Algonquin Woods DP,2025-06-20 18:00,1.0,42.020159,-87.8709698,True,False,True,S252549047,
grnher,Green Heron,Butorides virescens,L164437,McGinnis Slough Forest Preserve,2025-06-20 17:07,1.0,41.6410413,-87.8614152,True,False,False,S252492266,
cerwar,Cerulean Warbler,Setophaga cerulea,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 17:00,1.0,41.6725393,-87.8822067,True,True,False,S252899765,
chispa,Chipping Sparrow,Spizella passerina,L246977,Brookfield Zoo,2025-06-20 16:47,1.0,41.8325432,-87.8334618,True,False,False,S252538251,
purmar,Purple Martin,Progne subis,L152740,"Jackson Park, Chicago--Wooded Island/Bobolink Meadow area",2025-06-20 16:45,,41.7857131,-87.5829649,True,False,False,S252788649,
amered,American Redstart,Setophaga ruticilla,L152740,"Jackson Park, Chicago--Wooded Island/Bobolink Meadow area",2025-06-20 16:45,1.0,41.7857131,-87.5829649,True,False,False,S252788649,
yelwar,Yellow Warbler,Setophaga petechia,L152740,"Jackson Park, Chicago--Wooded Island/Bobolink Meadow area",2025-06-20 16:45,2.0,41.7857131,-87.5829649,True,False,False,S252788649,
easblu,Eastern Bluebird,Sialia sialis,L122298,Little Red Schoolhouse Nature Center,2025-06-20 14:39,1.0,41.709155,-87.8770047,True,False,False,S252481944,
acafly,Acadian Flycatcher,Empidonax virescens,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 14:37,2.0,41.6725393,-87.8822067,True,False,False,S252500288,
yetvir,Yellow-throated Vireo,Vireo flavifrons,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 14:37,2.0,41.6725393,-87.8822067,True,False,False,S252500288,
veery,Veery,Catharus fuscescens,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 14:37,7.0,41.6725393,-87.8822067,True,True,False,S252500288,
hoowar,Hooded Warbler,Setophaga citrina,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 14:37,1.0,41.6725393,-87.8822067,True,False,False,S252500288,
scatan,Scarlet Tanager,Piranga olivacea,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 14:37,3.0,41.6725393,-87.8822067,True,False,False,S252500288,
robgro,Rose-breasted Grosbeak,Pheucticus ludovicianus,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 14:37,1.0,41.6725393,-87.8822067,True,False,False,S252500288,
pipplo,Piping Plover,Charadrius melodus,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-20 14:26,1.0,41.9633833,-87.6344204,True,False,False,S252467032,
banswa,Bank Swallow,Riparia riparia,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-20 14:26,30.0,41.9633833,-87.6344204,True,False,False,S252467032,
truswa,Trumpeter Swan,Cygnus buccinator,L122298,Little Red Schoolhouse Nature Center,2025-06-20 13:24,2.0,41.709155,-87.8770047,True,False,False,S252443326,
sposan,Spotted Sandpiper,Actitis macularius,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-20 13:24,3.0,41.9633833,-87.6344204,True,False,False,S252442147,
tuftit,Tufted Titmouse,Baeolophus bicolor,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 12:45,1.0,41.6725393,-87.8822067,True,False,False,S252487490,
wilfly,Willow Flycatcher,Empidonax traillii,L371433,River Trail Nature Center,2025-06-20 12:15,1.0,42.0951654,-87.8820419,True,False,False,S252451295,
savspa,Savannah Sparrow,Passerculus sandwichensis,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-20 12:00,1.0,41.9633833,-87.6344204,True,False,False,S252427687,
belvir,Bell's Vireo,Vireo bellii,L4698737,Ridgewood Memorial Cemetery,2025-06-20 11:30,1.0,42.0624482,-87.851181,True,False,False,S252650545,
swaspa,Swamp Sparrow,Melospiza georgiana,L152605,Lake Calumet area--Big Marsh/Park #564,2025-06-20 11:10,1.0,41.6882326,-87.5733733,True,False,False,S252400577,
dickci,Dickcissel,Spiza americana,L152605,Lake Calumet area--Big Marsh/Park #564,2025-06-20 11:10,6.0,41.6882326,-87.5733733,True,False,False,S252400577,
sora,Sora,Porzana carolina,L24818332,Harry Bus Yourell/Worth Waterfalls/SEBA Station 4,2025-06-20 09:01,1.0,41.6784572,-87.7946663,True,False,False,S252338444,
carwre,Carolina Wren,Thryothorus ludovicianus,L24818332,Harry Bus Yourell/Worth Waterfalls/SEBA Station 4,2025-06-20 09:01,1.0,41.6784572,-87.7946663,True,False,False,S252338444,
reshaw,Red-shouldered Hawk,Buteo lineatus,L152605,Lake Calumet area--Big Marsh/Park #564,2025-06-20 08:40,1.0,41.6882326,-87.5733733,True,False,False,S252384174,
brnthr,Brown Thrasher,Toxostoma rufum,L152605,Lake Calumet area--Big Marsh/Park #564,2025-06-20 08:40,1.0,41.6882326,-87.5733733,True,False,False,S252384174,
pilwoo,Pileated Woodpecker,Dryocopus pileatus,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 08:32,3.0,41.6725393,-87.8822067,True,False,False,S252373683,
cliswa,Cliff Swallow,Petrochelidon pyrrhonota,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 08:32,16.0,41.6725393,-87.8822067,True,False,False,S252373683,
orcori,Orchard Oriole,Icterus spurius,L124174,Cap Sauers Holdings Forest Preserve,2025-06-20 08:32,2.0,41.6725393,-87.8822067,True,False,False,S252373683,
brwhaw,Broad-winged Hawk,Buteo platypterus,L7436007,Riverside Lawn River Trail,2025-06-20 08:29,1.0,41.8225659,-87.8194284,True,False,False,S252355500,
coohaw,Cooper's Hawk,Astur cooperii,L4695750,Little Red Schoolhouse--P4 BOT,2025-06-20 08:28,1.0,41.7120009,-87.8835623,True,False,True,S256023780,
hoomer,Hooded Merganser,Lophodytes cucullatus,L343242,"Ronan Park, Chicago",2025-06-20 08:11,3.0,41.970298,-87.7031654,True,False,False,S252346023,
laugul,Laughing Gull,Leucophaeus atricilla,L813972,"Montrose Dunes, Lincoln Park, Chicago",2025-06-20 08:00,1.0,41.9660701,-87.633369,True,True,False,S252351277,
wiltur,Wild Turkey,Meleagris gallopavo,L152713,"Sand Ridge Nature Center, South Holland",2025-06-20 07:55,3.0,41.6051,-87.5619,True,True,False,S252319314,
bkbcuc,Black-billed Cuckoo,Coccyzus erythropthalmus,L161180,"Montrose Point Bird Sanctuary, Lincoln Park, Chicago",2025-06-20 07:26,1.0,41.9633833,-87.6344204,True,False,False,S252368295,
blugrb1,Blue Grosbeak,Passerina caerulea,L658938,"Pioneer Woods, Palos area",2025-06-20 06:58,1.0,41.6967569,-87.8656912,True,False,False,S252793801,
graspa,Grasshopper Sparrow,Ammodramus savannarum,L3934103,Park No. 566,2025-06-20 05:50,1.0,41.7487879,-87.5365198,True,False,False,S252331469,
easmea,Eastern Meadowlark,Sturnella magna,L3934103,Park No. 566,2025-06-20 05:50,3.0,41.7487879,-87.5365198,True,False,False,S252331469,
rocpig,Rock Pigeon,Columba livia,L46310340,Home; Chicago Nighthawk Project,2025-06-21 23:50,1.0,41.856111,-87.666111,True,False,True,S252949921,N
comnig,Common Nighthawk,Chordeiles minor,L46310421,Harrison Park; Chicago Nighthawk Project,2025-06-21 22:33,1.0,41.8566667,-87.6758333,True,False,True,S252941847,
easowl1,Eastern Screech-Owl,Megascops asio,L11514060,"Ewing Avenue and Greenwood Street, Evanston IL",2025-06-21 21:45,1.0,42.0427487,-87.7124316,True,False,True,S252937277,
killde,Killdeer,Charadrius vociferus,L47351285,"Dunning Read Natural Area trailhead (41.95381, -87.79666)",2025-06-21 21:24,,41.95381,-87.79666,True,False,True,S252934990,
amerob,American Robin,Turdus migratorius,L24843496,"2211 Wesley Ave, Evanston US-IL 42.05805, -87.69054",2025-06-21 21:05,2.0,42.058048,-87.690539,True,False,True,S252931251,
chiswi,Chimney Swift,Chaetura pelagica,L11426961,Ballantyne Superstructure,2025-06-21 20:40,3.0,41.93066,-87.71794,True,False,True,S253048489,
rewbla,Red-winged Blackbird,Agelaius phoeniceus,L48195152,Shoreline Tour Boat,2025-06-21 20:35,1.0,41.8905121,-87.6115197,True,False,True,S252926330,
dickci,Dickcissel,Spiza americana,L48251450,Lincoln Yards (meadow),2025-06-21 20:10,1.0,41.914075,-87.6618384,True,False,True,S253179984,
amhgul1,American Herring Gull,Larus smithsonianus,L47330653,"Goose Island Overlook Garden along Chicago River Chicago US-IL 41.90234, -87.65722",2025-06-21 20:01,2.0,41.902337,-87.657217,True,False,True,S253436996,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L47330653,"Goose Island Overlook Garden along Chicago River Chicago US-IL 41.90234, -87.65722",2025-06-21 20:01,2.0,41.902337,-87.657217,True,False,True,S253436996,
barswa,Barn Swallow,Hirundo rustica,L47330653,"Goose Island Overlook Garden along Chicago River Chicago US-IL 41.90234, -87.65722",2025-06-21 20:01,6.0,41.902337,-87.657217,True,False,True,S253436996,
grycat,Gray Catbird,Dumetella carolinensis,L47330653,"Goose Island Overlook Garden along Chicago River Chicago US-IL 41.90234, -87.65722",2025-06-21 20:01,1.0,41.902337,-87.657217,True,False,True,S253436996,
cangoo,Canada Goose,Branta canadensis,L552730,"River Park, Chicago",2025-06-21 19:49,4.0,41.9739848,-87.7039111,True,False,False,S252929553,
mallar3,Mallard,Anas platyrhynchos,L552730,"River Park, Chicago",2025-06-21 19:49,12.0,41.9739848,-87.7039111,True,False,False,S252929553,
moudov,Mourning Dove,Zenaida macroura,L552730,"River Park, Chicago",2025-06-21 19:49,1.0,41.9739848,-87.7039111,True,False,False,S252929553,
ribgul,Ring-billed Gull,Larus delawarensis,L552730,"River Park, Chicago",2025-06-21 19:49,1.0,41.9739848,-87.7039111,True,False,False,S252929553,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,L552730,"River Park, Chicago",2025-06-21 19:49,30.0,41.9739848,-87.7039111,True,False,False,S252929553,
grnher,Green Heron,Butorides virescens,L552730,"River Park, Chicago",2025-06-21 19:49,1.0,41.9739848,-87.7039111,True,False,False,S252929553,
